X,Y,FID,foottraffic
-9626425.32401735,3825773.07613205,144,94
-9626425.32401735,3825773.07613205,145,94
-9626425.32401735,3825773.07613205,146,94
-9626425.32401735,3825773.07613205,147,94
-9626425.32401735,3825773.07613205,148,94
-9626425.32401735,3825773.07613205,149,94
-9626425.32401735,3825773.07613205,150,94
-9626425.32401735,3825773.07613205,151,94
-9626425.32401735,3825773.07613205,152,94
-9626425.32401735,3825773.07613205,153,94
-9626425.32401735,3825773.07613205,154,94
-9541175.74477295,3819347.37993621,155,65
-9402311.35917779,4023983.89347647,156,135
-9402311.35917779,4023983.89347647,157,135
-9626390.8149752,3827906.94882273,158,104
-9626390.8149752,3827906.94882273,159,104
-9626390.8149752,3827906.94882273,160,104
-9626390.8149752,3827906.94882273,161,104
-9723482.56165019,4287050.26350517,162,136
-9627233.50352051,3779874.61746871,163,132
-9627233.50352051,3779874.61746871,164,132
-9627233.50352051,3779874.61746871,165,132
-9627233.50352051,3779874.61746871,166,132
-9627233.50352051,3779874.61746871,167,132
-9627233.50352051,3779874.61746871,168,132
-9627233.50352051,3779874.61746871,169,132
-9627233.50352051,3779874.61746871,170,132
-9627233.50352051,3779874.61746871,171,132
-9627233.50352051,3779874.61746871,172,132
-9627233.50352051,3779874.61746871,173,132
-9627233.50352051,3779874.61746871,174,132
-9627233.50352051,3779874.61746871,175,132
-9627233.50352051,3779874.61746871,176,132
-9708297.46991108,3647589.08513536,177,105
-9717198.57639491,4093163.7139669,178,131
-9567795.57460635,3699457.38927415,179,76
-9583172.13586962,3825064.50932003,180,89
-9583172.13586962,3825064.50932003,181,89
-9583172.13586962,3825064.50932003,182,89
-9415376.9278122,3560518.11353859,183,209
-9595769.04944779,3762605.75183739,184,89
-9595769.04944779,3762605.75183739,185,89
-9595769.04944779,3762605.75183739,186,89
-9595769.04944779,3762605.75183739,187,89
-9595769.04944779,3762605.75183739,188,89
-9512923.97120453,3841689.368098,189,143
-9512923.97120453,3841689.368098,190,143
-9583158.77753073,3824943.12036336,191,89
-9583158.77753073,3824943.12036336,192,89
-9583158.77753073,3824943.12036336,193,89
-9583158.77753073,3824943.12036336,194,89
-9583158.77753073,3824943.12036336,195,89
-9583158.77753073,3824943.12036336,196,89
-9583158.77753073,3824943.12036336,197,89
-9583158.77753073,3824943.12036336,198,89
-9583158.77753073,3824943.12036336,199,89
-9583158.77753073,3824943.12036336,200,89
-9583158.77753073,3824943.12036336,201,89
-9565805.18211096,3838077.47727625,202,78
-9565805.18211096,3838077.47727625,203,78
-9565805.18211096,3838077.47727625,204,78
-9565805.18211096,3838077.47727625,205,78
-9565805.18211096,3838077.47727625,206,78
-9565805.18211096,3838077.47727625,207,78
-9571057.23568659,3737156.78599073,208,102
-9571057.23568659,3737156.78599073,209,102
-9645986.38493954,3821142.42603326,210,140
-9645986.38493954,3821142.42603326,211,140
-9517673.97387668,3835763.48664842,212,174
-9359283.03640146,3987612.06722374,213,151
-9359283.03640146,3987612.06722374,214,151
-9359283.03640146,3987612.06722374,215,151
-9720079.52481664,4021338.74565343,216,57
-9361899.04443511,4040519.56243006,217,148
-9561409.17541954,4065964.32658964,218,141
-9660573.69101309,4040519.56243006,219,101
-9612652.8766164,3855391.2824022,220,83
-9737764.85231896,3929363.80602099,221,189
-9737764.85231896,3929363.80602099,222,189
-9920751.83128495,3568488.62449069,223,97
-9482267.69663497,3876888.41729516,224,117
-9612475.87862604,3830800.23223034,225,100
-9612475.87862604,3830800.23223034,226,100
-9612475.87862604,3830800.23223034,227,100
-9624325.83842099,3826216.44669532,228,101
-9392323.77446382,3995592.9419529,229,70
-9771017.09741382,3619503.08797465,230,137
-9771017.09741382,3619503.08797465,231,137
-9771017.09741382,3619503.08797465,232,137
-9771017.09741382,3619503.08797465,233,137
-9508746.15071505,3800309.6461208,234,88
-9508746.15071505,3800309.6461208,235,88
-9508746.15071505,3800309.6461208,236,88
-9508834.09311278,3663574.3173113,237,135
-9576648.81370913,3809041.32739068,238,105
-9576648.81370913,3809041.32739068,239,105
-9576648.81370913,3809041.32739068,240,105
-9576648.81370913,3809041.32739068,241,105
-9576648.81370913,3809041.32739068,242,105
-9576648.81370913,3809041.32739068,243,105
-9576648.81370913,3809041.32739068,244,105
-9576648.81370913,3809041.32739068,245,105
-9576648.81370913,3809041.32739068,246,105
-9576648.81370913,3809041.32739068,247,105
-9576648.81370913,3809041.32739068,248,105
-9576648.81370913,3809041.32739068,249,105
-9576648.81370913,3809041.32739068,250,105
-9576648.81370913,3809041.32739068,251,105
-9576648.81370913,3809041.32739068,252,105
-9576648.81370913,3809041.32739068,253,105
-9576648.81370913,3809041.32739068,254,105
-9576648.81370913,3809041.32739068,255,105
-9576648.81370913,3809041.32739068,256,105
-9681676.52688277,3809837.23061623,257,140
-9681676.52688277,3809837.23061623,258,140
-9681676.52688277,3809837.23061623,259,140
-9681676.52688277,3809837.23061623,260,140
-9681676.52688277,3809837.23061623,261,140
-9681676.52688277,3809837.23061623,262,140
-9681676.52688277,3809837.23061623,263,140
-9681676.52688277,3809837.23061623,264,140
-9537764.91557504,3821142.42603326,265,429
-9614330.46134266,3829333.70346219,266,99
-9614330.46134266,3829333.70346219,267,99
-9614330.46134266,3829333.70346219,268,99
-9675909.06406477,3555853.87685385,269,149
-9675909.06406477,3555853.87685385,270,149
-9633593.18602953,3832942.93087918,271,90
-9633593.18602953,3832942.93087918,272,90
-9633593.18602953,3832942.93087918,273,90
-9633593.18602953,3832942.93087918,274,90
-9817952.73431699,3592389.15120121,275,115
-9302161.66609071,3524255.28753104,276,100
-9783239.97750292,3571595.01778109,277,201
-9569644.59134842,3732433.20814355,278,101
-9542154.24309702,3818953.06003401,279,202
-9542154.24309702,3818953.06003401,280,202
-9542154.24309702,3818953.06003401,281,202
-9542154.24309702,3818953.06003401,282,202
-9542154.24309702,3818953.06003401,283,202
-9542154.24309702,3818953.06003401,284,202
-9542154.24309702,3818953.06003401,285,202
-9542154.24309702,3818953.06003401,286,202
-9648900.72920851,3939841.17292781,287,116
-9366899.51596154,4036549.67294148,288,201
-9557148.97850688,3986812.01016789,289,101
-9698248.65947717,3854535.43925219,290,22
-9594260.67034754,3838093.32808522,291,126
-9594260.67034754,3838093.32808522,292,126
-9594260.67034754,3838093.32808522,293,126
-9594260.67034754,3838093.32808522,294,126
-9594260.67034754,3838093.32808522,295,126
-9594260.67034754,3838093.32808522,296,126
-9594260.67034754,3838093.32808522,297,126
-9594260.67034754,3838093.32808522,298,126
-9594260.67034754,3838093.32808522,299,126
-9594260.67034754,3838093.32808522,300,126
-9594260.67034754,3838093.32808522,301,126
-9594260.67034754,3838093.32808522,302,126
-9594260.67034754,3838093.32808522,303,126
-9594260.67034754,3838093.32808522,304,126
-9594260.67034754,3838093.32808522,305,126
-9619426.66763117,3819564.98681724,306,88
-9619426.66763117,3819564.98681724,307,88
-9619426.66763117,3819564.98681724,308,88
-9619426.66763117,3819564.98681724,309,88
-9614616.552434,3828866.45873167,310,139
-9614616.552434,3828866.45873167,311,139
-9614616.552434,3828866.45873167,312,139
-9614616.552434,3828866.45873167,313,139
-9614616.552434,3828866.45873167,314,139
-9614616.552434,3828866.45873167,315,139
-9611361.5705232,3847836.34317545,316,83
-9611361.5705232,3847836.34317545,317,83
-9611361.5705232,3847836.34317545,318,83
-9427661.03362123,3998805.32706316,319,205
-9671261.47532415,3735125.434804,320,54
-9671261.47532415,3735125.434804,321,54
-9671261.47532415,3735125.434804,322,54
-9671261.47532415,3735125.434804,323,54
-9671261.47532415,3735125.434804,324,54
-9671261.47532415,3735125.434804,325,54
-9671261.47532415,3735125.434804,326,54
-9671261.47532415,3735125.434804,327,54
-9671261.47532415,3735125.434804,328,54
-9671261.47532415,3735125.434804,329,54
-9671261.47532415,3735125.434804,330,54
-9671261.47532415,3735125.434804,331,54
-9671261.47532415,3735125.434804,332,54
-9671261.47532415,3735125.434804,333,54
-9671261.47532415,3735125.434804,334,54
-9671261.47532415,3735125.434804,335,54
-9671261.47532415,3735125.434804,336,54
-9671261.47532415,3735125.434804,337,54
-9671261.47532415,3735125.434804,338,54
-9671261.47532415,3735125.434804,339,54
-9671261.47532415,3735125.434804,340,54
-9671261.47532415,3735125.434804,341,54
-9749981.05323862,3932841.45210026,342,168
-9647718.51621629,3821706.97853738,343,141
-9647718.51621629,3821706.97853738,344,141
-9647718.51621629,3821706.97853738,345,141
-9647718.51621629,3821706.97853738,346,141
-9647718.51621629,3821706.97853738,347,141
-9647718.51621629,3821706.97853738,348,141
-9568889.84520084,3743258.12838795,349,125
-9616464.45598117,4054631.00509984,350,155
-9941895.85536622,3670322.81292233,351,325
-9941895.85536622,3670322.81292233,352,325
-9557849.17810397,3720124.15090334,353,153
-9592853.59198391,3825643.76283494,354,88
-9592853.59198391,3825643.76283494,355,88
-9592853.59198391,3825643.76283494,356,88
-9592853.59198391,3825643.76283494,357,88
-9592853.59198391,3825643.76283494,358,88
-9592853.59198391,3825643.76283494,359,88
-9592853.59198391,3825643.76283494,360,88
-9592853.59198391,3825643.76283494,361,88
-9592853.59198391,3825643.76283494,362,88
-9592853.59198391,3825643.76283494,363,88
-9592853.59198391,3825643.76283494,364,88
-9592853.59198391,3825643.76283494,365,88
-9592853.59198391,3825643.76283494,366,88
-9592853.59198391,3825643.76283494,367,88
-9592853.59198391,3825643.76283494,368,88
-9592853.59198391,3825643.76283494,369,88
-9592853.59198391,3825643.76283494,370,88
-9592853.59198391,3825643.76283494,371,88
-9592853.59198391,3825643.76283494,372,88
-9592853.59198391,3825643.76283494,373,88
-9543193.96714103,3817617.21717285,374,248
-9543193.96714103,3817617.21717285,375,248
-9543193.96714103,3817617.21717285,376,248
-9543193.96714103,3817617.21717285,377,248
-9543193.96714103,3817617.21717285,378,248
-9542391.35361241,3816385.68445935,379,89
-9683429.80886277,3954577.69574349,380,128
-9638919.82366398,3761780.16825228,381,137
-9648697.01454036,3944957.43479525,382,40
-9811654.27752791,3591662.96689913,383,97
-9653296.73589994,3979382.69982923,384,173
-9612407.97373666,3832725.0787778,385,100
-9612407.97373666,3832725.0787778,386,100
-9612407.97373666,3832725.0787778,387,100
-9612407.97373666,3832725.0787778,388,100
-9608358.1706616,3837578.18764724,389,93
-9608358.1706616,3837578.18764724,390,93
-9608358.1706616,3837578.18764724,391,93
-9619019.23829487,3822623.77394744,392,108
-9619019.23829487,3822623.77394744,393,108
-9619019.23829487,3822623.77394744,394,108
-9619019.23829487,3822623.77394744,395,108
-9619019.23829487,3822623.77394744,396,108
-9619019.23829487,3822623.77394744,397,108
-9619019.23829487,3822623.77394744,398,108
-9299356.41492272,3875948.85188344,399,112
-9623673.50620494,3833144.94276672,400,103
-9623673.50620494,3833144.94276672,401,103
-9921702.49973632,3550222.43032663,402,225
-9679278.70505109,3941646.73316699,403,98
-9679278.70505109,3941646.73316699,404,98
-9701116.24956,3586488.99205816,405,129
-9609649.4767548,3688885.33334054,406,99
-9621614.09562526,3822825.61034715,407,88
-9621614.09562526,3822825.61034715,408,88
-9621614.09562526,3822825.61034715,409,88
-9569093.559869,3876337.12580563,410,99
-9569093.559869,3876337.12580563,411,99
-9569093.559869,3876337.12580563,412,99
-9569093.559869,3876337.12580563,413,99
-9502964.21636325,3844165.74841567,414,163
-9776186.77456626,3591378.20025831,415,31
-9555804.23905809,3676644.91431533,416,106
-9407747.08991322,3984255.67915322,417,172
-9641956.61937283,4156029.12649618,418,90
-9707468.13970467,4023812.09459609,419,83
-9707468.13970467,4023812.09459609,420,83
-9540210.60478777,3817971.93278383,421,69
-9585821.5397505,3829131.75644914,422,89
-9585821.5397505,3829131.75644914,423,89
-9585821.5397505,3829131.75644914,424,89
-9585821.5397505,3829131.75644914,425,89
-9585821.5397505,3829131.75644914,426,89
-9585821.5397505,3829131.75644914,427,89
-9585821.5397505,3829131.75644914,428,89
-9583021.85455705,3807393.02793989,429,47
-9583021.85455705,3807393.02793989,430,47
-9583021.85455705,3807393.02793989,431,47
-9583021.85455705,3807393.02793989,432,47
-9372246.19110434,4045254.59950306,433,190
-9372246.19110434,4045254.59950306,434,190
-9618631.84646691,3824854.71831671,435,108
-9618631.84646691,3824854.71831671,436,108
-9693274.90462852,3817721.38906224,437,139
-9693274.90462852,3817721.38906224,438,139
-9481452.83796236,3877113.71212463,439,117
-9804784.75175105,4148132.43092953,440,125
-9804784.75175105,4148132.43092953,441,125
-9678639.73117393,3932142.37767917,442,178
-9678639.73117393,3932142.37767917,443,178
-9787656.02170269,3750618.6869661,444,47
-9566097.95237175,3876386.15789546,445,150
-9566097.95237175,3876386.15789546,446,150
-9398595.51457511,3973664.52691171,447,198
-9672477.08416362,4064574.14961273,448,93
-9637553.93351195,4155589.1427032,449,89
-9637553.93351195,4155589.1427032,450,89
-9637553.93351195,4155589.1427032,451,89
-9621022.98912915,3677162.3450568,452,73
-9806082.73701371,3535835.19683014,453,74
-9741800.18386022,3822020.92353773,454,109
-9741800.18386022,3822020.92353773,455,109
-9603834.14655576,3844326.98217503,456,102
-9782730.13423509,3569718.68503733,457,151
-9566994.07427264,3884898.31378019,458,101
-9395088.95061512,4060333.27793501,459,124
-9510261.20898475,3967198.5761887,460,93
-9568088.34486713,3535984.68418987,461,191
-9582933.91215932,3828778.02747669,462,89
-9582933.91215932,3828778.02747669,463,89
-9582933.91215932,3828778.02747669,464,89
-9582933.91215932,3828778.02747669,465,89
-9576132.29127185,3808831.81865554,466,159
-9547303.88274112,3818060.28367018,467,75
-9620758.04874106,3829172.67354026,468,105
-9620758.04874106,3829172.67354026,469,105
-9620758.04874106,3829172.67354026,470,105
-9779095.55286069,3983439.80611059,471,113
-9584197.38837983,3832507.23067737,472,117
-9584197.38837983,3832507.23067737,473,117
-9584197.38837983,3832507.23067737,474,117
-9584197.38837983,3832507.23067737,475,117
-9584197.38837983,3832507.23067737,476,117
-9584197.38837983,3832507.23067737,477,117
-9584197.38837983,3832507.23067737,478,117
-9584197.38837983,3832507.23067737,479,117
-9584197.38837983,3832507.23067737,480,117
-9610654.69175666,3766876.32744879,481,90
-9610654.69175666,3766876.32744879,482,90
-9610654.69175666,3766876.32744879,483,90
-9678735.46593601,3690319.20327444,484,155
-9571179.68712646,3737492.10303929,485,103
-9767632.98489371,4050336.00047859,486,46
-9614378.3287237,3829059.16195713,487,100
-9614378.3287237,3829059.16195713,488,100
-9574434.66903726,3797601.47528145,489,113
-9574434.66903726,3797601.47528145,490,113
-9574434.66903726,3797601.47528145,491,113
-9574434.66903726,3797601.47528145,492,113
-9574434.66903726,3797601.47528145,493,113
-9574434.66903726,3797601.47528145,494,113
-9574434.66903726,3797601.47528145,495,113
-9574434.66903726,3797601.47528145,496,113
-9574434.66903726,3797601.47528145,497,113
-9574434.66903726,3797601.47528145,498,113
-9574434.66903726,3797601.47528145,499,113
-9574434.66903726,3797601.47528145,500,113
-9574434.66903726,3797601.47528145,501,113
-9574434.66903726,3797601.47528145,502,113
-9574434.66903726,3797601.47528145,503,113
-9626859.47003144,3847328.71016784,504,96
-9807965.14960302,3580945.97282457,505,201
-9807965.14960302,3580945.97282457,506,201
-9660994.47868829,3704358.88068745,507,159
-9660994.47868829,3704358.88068745,508,159
-9587329.91885075,3827408.0871007,509,89
-9587329.91885075,3827408.0871007,510,89
-9587329.91885075,3827408.0871007,511,89
-9587329.91885075,3827408.0871007,512,89
-9587329.91885075,3827408.0871007,513,89
-9587329.91885075,3827408.0871007,514,89
-9587329.91885075,3827408.0871007,515,89
-9587329.91885075,3827408.0871007,516,89
-9568244.19215424,3832193.00834316,517,149
-9568244.19215424,3832193.00834316,518,149
-9582513.12448413,3807963.51667193,519,158
-9582513.12448413,3807963.51667193,520,158
-9582513.12448413,3807963.51667193,521,158
-9551706.568602,3760034.68503636,522,112
-9550232.69854389,3887076.0625403,523,100
-9557597.59605477,3679580.35244089,524,105
-9557597.59605477,3679580.35244089,525,105
-9478904.7348181,3749953.88945613,526,109
-9361504.9734377,3997962.97653886,527,205
-9472043.0014056,4030629.66304753,528,86
-9690897.12030518,3588637.00590067,529,174
-9807312.81738697,3584870.46138033,530,88
-9637221.08823448,3600933.07704779,531,155
-9637221.08823448,3600933.07704779,532,155
-9551482.8164255,3676350.36651597,533,119
-9334925.21862099,4045024.65863953,534,113
-9503371.64569956,3849523.3219067,535,116
-9503371.64569956,3849523.3219067,536,116
-9503371.64569956,3849523.3219067,537,116
-9381574.76443282,4027687.59336287,538,48
-9465954.93845412,3825282.22088188,539,222
-9465954.93845412,3825282.22088188,540,222
-9335481.81607496,4063744.43535598,541,265
-9829352.96336913,3622559.91251129,542,88
-9829352.96336913,3622559.91251129,543,88
-9490435.20767447,3959098.53826793,544,102
-9624746.62609619,3825394.37687988,545,102
-9624746.62609619,3825394.37687988,546,102
-9624746.62609619,3825394.37687988,547,102
-9624746.62609619,3825394.37687988,548,102
-9624746.62609619,3825394.37687988,549,102
-9624746.62609619,3825394.37687988,550,102
-9624746.62609619,3825394.37687988,551,102
-9624746.62609619,3825394.37687988,552,102
-9624746.62609619,3825394.37687988,553,102
-9624746.62609619,3825394.37687988,554,102
-9624746.62609619,3825394.37687988,555,102
-9624746.62609619,3825394.37687988,556,102
-9624746.62609619,3825394.37687988,557,102
-9624746.62609619,3825394.37687988,558,102
-9624746.62609619,3825394.37687988,559,102
-9624746.62609619,3825394.37687988,560,102
-9624746.62609619,3825394.37687988,561,102
-9624746.62609619,3825394.37687988,562,102
-9624746.62609619,3825394.37687988,563,102
-9624746.62609619,3825394.37687988,564,102
-9624746.62609619,3825394.37687988,565,102
-9499743.7434946,4181986.36786091,566,260
-9561919.01868737,3635865.09361896,567,127
-9578612.48952673,4033294.428715,568,120
-9617701.21552388,3831275.4739502,569,131
-9611157.85585505,3847175.36698222,570,83
-9563066.72263745,3834586.85303054,571,77
-9563066.72263745,3834586.85303054,572,77
-9563066.72263745,3834586.85303054,573,77
-9563066.72263745,3834586.85303054,574,77
-9815363.44296114,3601162.35963663,575,188
-9815363.44296114,3601162.35963663,576,188
-9815363.44296114,3601162.35963663,577,188
-9384801.91647092,3925935.10887719,578,297
-9448948.65984563,3823276.78645761,579,249
-9448948.65984563,3823276.78645761,580,249
-9643234.56712713,3741586.07799156,581,85
-9587220.82574977,3825233.40036645,582,89
-9587220.82574977,3825233.40036645,583,89
-9587220.82574977,3825233.40036645,584,89
-9587220.82574977,3825233.40036645,585,89
-9587220.82574977,3825233.40036645,586,89
-9587220.82574977,3825233.40036645,587,89
-9587220.82574977,3825233.40036645,588,89
-9632709.30927263,3819098.12603672,589,132
-9632709.30927263,3819098.12603672,590,132
-9632709.30927263,3819098.12603672,591,132
-9632709.30927263,3819098.12603672,592,132
-9632709.30927263,3819098.12603672,593,132
-9645509.93751895,3978966.90714979,594,99
-9645509.93751895,3978966.90714979,595,99
-9645509.93751895,3978966.90714979,596,99
-9539789.81711257,3645660.96476577,597,85
-9539789.81711257,3645660.96476577,598,85
-9539789.81711257,3645660.96476577,599,85
-9539789.81711257,3645660.96476577,600,85
-9539789.81711257,3645660.96476577,601,85
-9539789.81711257,3645660.96476577,602,85
-9539789.81711257,3645660.96476577,603,85
-9526438.15738683,3522794.05917526,604,115
-9526438.15738683,3522794.05917526,605,115
-9526438.15738683,3522794.05917526,606,115
-9526438.15738683,3522794.05917526,607,115
-9526438.15738683,3522794.05917526,608,115
-9526438.15738683,3522794.05917526,609,115
-9526438.15738683,3522794.05917526,610,115
-9526438.15738683,3522794.05917526,611,115
-9526438.15738683,3522794.05917526,612,115
-9526438.15738683,3522794.05917526,613,115
-9526438.15738683,3522794.05917526,614,115
-9526438.15738683,3522794.05917526,615,115
-9526438.15738683,3522794.05917526,616,115
-9628958.9556278,3828326.64237786,617,90
-9628958.9556278,3828326.64237786,618,90
-9628958.9556278,3828326.64237786,619,90
-9628958.9556278,3828326.64237786,620,90
-9628958.9556278,3828326.64237786,621,90
-9662876.89127761,3953690.54764486,622,202
-9444946.72415161,3876417.96260361,623,116
-9444946.72415161,3876417.96260361,624,116
-9506184.6892319,3662263.33543738,625,81
-9471872.68258469,4055517.92682272,626,135
-9471872.68258469,4055517.92682272,627,135
-9664065.78343928,3931694.99211246,628,91
-9664065.78343928,3931694.99211246,629,91
-9664065.78343928,3931694.99211246,630,91
-9664065.78343928,3931694.99211246,631,91
-9369936.31167038,4039461.77547072,632,189
-9369936.31167038,4039461.77547072,633,189
-9642948.47603579,4124924.04491057,634,286
-9520839.90019483,4145516.36547267,635,126
-9520839.90019483,4145516.36547267,636,126
-9643812.31528435,3743250.26554082,637,131
-9643812.31528435,3743250.26554082,638,131
-9643812.31528435,3743250.26554082,639,131
-9643812.31528435,3743250.26554082,640,131
-9643812.31528435,3743250.26554082,641,131
-9643812.31528435,3743250.26554082,642,131
-9643812.31528435,3743250.26554082,643,131
-9517503.65505576,3844108.92064702,644,166
-9608046.47608738,3836682.68911011,645,94
-9482240.97995718,3843037.1736017,646,76
-9623333.98175802,3709527.62868733,647,75
-9623333.98175802,3709527.62868733,648,75
-9623333.98175802,3709527.62868733,649,75
-9641971.09090663,3740074.09356286,650,166
-9637363.5771827,4225255.67995821,651,102
-9408229.10330836,4059157.85825877,652,233
-9568624.90481276,3964475.67822486,653,117
-9516872.47354296,3840343.03715817,654,1047
-9516872.47354296,3840343.03715817,655,1047
-9391705.95128991,3949579.87048009,656,285
-9618522.75336593,3830647.10284173,657,132
-9618522.75336593,3830647.10284173,658,132
-9618522.75336593,3830647.10284173,659,132
-9632608.00853601,3865197.56294944,660,76
-9853127.46701785,4110426.97029083,661,93
-9654084.87789475,3970443.12201128,662,263
-9654084.87789475,3970443.12201128,663,263
-9621552.86990533,3839802.69810663,664,100
-9641712.82968799,3834119.40137694,665,90
-9621825.60265777,3830090.04535519,666,104
-9621825.60265777,3830090.04535519,667,104
-9621825.60265777,3830090.04535519,668,104
-9621825.60265777,3830090.04535519,669,104
-9655137.96027766,3847142.3191423,670,90
-9655137.96027766,3847142.3191423,671,90
-9655137.96027766,3847142.3191423,672,90
-9655137.96027766,3847142.3191423,673,90
-9655137.96027766,3847142.3191423,674,90
-9655137.96027766,3847142.3191423,675,90
-9503942.71468733,3844246.36502074,676,148
-9620772.52027486,3833353.55996112,677,99
-9620772.52027486,3833353.55996112,678,99
-9620772.52027486,3833353.55996112,679,99
-9620772.52027486,3833353.55996112,680,99
-9620772.52027486,3833353.55996112,681,99
-9620772.52027486,3833353.55996112,682,99
-9620772.52027486,3833353.55996112,683,99
-9620772.52027486,3833353.55996112,684,99
-9620772.52027486,3833353.55996112,685,99
-9620772.52027486,3833353.55996112,686,99
-9620772.52027486,3833353.55996112,687,99
-9620772.52027486,3833353.55996112,688,99
-9622368.84177284,3824951.03699664,689,124
-9622368.84177284,3824951.03699664,690,124
-9620507.57988678,3825345.55590356,691,289
-9620507.57988678,3825345.55590356,692,289
-9620507.57988678,3825345.55590356,693,289
-9620507.57988678,3825345.55590356,694,289
-9620873.82101149,3827278.75600114,695,106
-9620873.82101149,3827278.75600114,696,106
-9625691.72857302,3824428.55051429,697,96
-9625508.05141321,3825249.23402515,698,144
-9625508.05141321,3825249.23402515,699,144
-9626078.00720607,3834571.00691003,700,90
-9626078.00720607,3834571.00691003,701,90
-9626078.00720607,3834571.00691003,702,90
-9626078.00720607,3834571.00691003,703,90
-9626078.00720607,3834571.00691003,704,90
-9607488.7654385,3840924.35853107,705,66
-9607488.7654385,3840924.35853107,706,66
-9607488.7654385,3840924.35853107,707,66
-9607488.7654385,3840924.35853107,708,66
-9607488.7654385,3840924.35853107,709,66
-9636629.98173837,3827851.51870752,710,91
-9636629.98173837,3827851.51870752,711,91
-9625786.3501402,3826852.50122577,712,95
-9625786.3501402,3826852.50122577,713,95
-9526921.28397687,3661905.34580391,714,77
-9526921.28397687,3661905.34580391,715,77
-9526921.28397687,3661905.34580391,716,77
-9619752.8337392,3828052.12416038,717,104
-9633361.64148868,3819227.36814745,718,115
-9616729.39636925,3795504.6115019,719,188
-9616729.39636925,3795504.6115019,720,188
-9616729.39636925,3795504.6115019,721,188
-9616729.39636925,3795504.6115019,722,188
-9616729.39636925,3795504.6115019,723,188
-9616729.39636925,3795504.6115019,724,188
-9616729.39636925,3795504.6115019,725,188
-9619385.47941958,3825354.7922891,726,110
-9619385.47941958,3825354.7922891,727,110
-9625024.92482317,3826401.18931455,728,101
-9627362.63412983,3822929.8278691,729,96
-9637384.72788594,3829671.6094163,730,90
-9655593.256995,3826731.09399622,731,321
-9655593.256995,3826731.09399622,732,321
-9655593.256995,3826731.09399622,733,321
-9655593.256995,3826731.09399622,734,321
-9655593.256995,3826731.09399622,735,321
-9655593.256995,3826731.09399622,736,321
-9655593.256995,3826731.09399622,737,321
-9649362.7050953,3934067.92996565,738,137
-9594110.38903497,3838488.28425554,739,125
-9594110.38903497,3838488.28425554,740,125
-9594110.38903497,3838488.28425554,741,125
-9594110.38903497,3838488.28425554,742,125
-9594110.38903497,3838488.28425554,743,125
-9594110.38903497,3838488.28425554,744,125
-9594110.38903497,3838488.28425554,745,125
-9594110.38903497,3838488.28425554,746,125
-9622029.31732592,3843528.76439008,747,97
-9622029.31732592,3843528.76439008,748,97
-9622029.31732592,3843528.76439008,749,97
-9611864.73462159,3847901.12083015,750,83
-9611864.73462159,3847901.12083015,751,83
-9611864.73462159,3847901.12083015,752,83
-9611864.73462159,3847901.12083015,753,83
-9611864.73462159,3847901.12083015,754,83
-9611864.73462159,3847901.12083015,755,83
-9611864.73462159,3847901.12083015,756,83
-9611864.73462159,3847901.12083015,757,83
-9611864.73462159,3847901.12083015,758,83
-9611864.73462159,3847901.12083015,759,83
-9611864.73462159,3847901.12083015,760,83
-9611864.73462159,3847901.12083015,761,83
-9611864.73462159,3847901.12083015,762,83
-9611864.73462159,3847901.12083015,763,83
-9611864.73462159,3847901.12083015,764,83
-9611864.73462159,3847901.12083015,765,83
-9611864.73462159,3847901.12083015,766,83
-9611864.73462159,3847901.12083015,767,83
-9611864.73462159,3847901.12083015,768,83
-9622300.93688346,3836183.45823943,769,99
-9622300.93688346,3836183.45823943,770,99
-9622300.93688346,3836183.45823943,771,99
-9622979.9857773,3823622.43588317,772,121
-9622979.9857773,3823622.43588317,773,121
-9622979.9857773,3823622.43588317,774,121
-9622979.9857773,3823622.43588317,775,121
-9622979.9857773,3823622.43588317,776,121
-9623999.67231296,3824573.68334363,777,102
-9623999.67231296,3824573.68334363,778,102
-9623999.67231296,3824573.68334363,779,102
-9623999.67231296,3824573.68334363,780,102
-9620805.9161221,3828100.9562638,781,103
-9620805.9161221,3828100.9562638,782,103
-9620805.9161221,3828100.9562638,783,103
-9620805.9161221,3828100.9562638,784,103
-9650170.88459846,3862838.54660164,785,73
-9616131.61070369,3838955.90824901,786,121
-9616131.61070369,3838955.90824901,787,121
-9616131.61070369,3838955.90824901,788,121
-9623258.28450428,3822487.89908565,789,101
-9623258.28450428,3822487.89908565,790,101
-9623258.28450428,3822487.89908565,791,101
-9623258.28450428,3822487.89908565,792,101
-9623258.28450428,3822487.89908565,793,101
-9632960.89132182,3849216.58059559,794,93
-9623401.8866474,3824138.2901735,795,123
-9623401.8866474,3824138.2901735,796,123
-9625698.40774247,3825643.76283494,797,102
-9625698.40774247,3825643.76283494,798,102
-9625698.40774247,3825643.76283494,799,102
-9625698.40774247,3825643.76283494,800,102
-9625698.40774247,3825643.76283494,801,102
-9626309.55174692,3825282.22088188,802,97
-9629516.66627668,3834361.04781233,803,90
-9626526.62475397,3828020.44938986,804,103
-9626526.62475397,3828020.44938986,805,103
-9615696.35149469,3834732.11012209,806,122
-9606014.8953804,3845343.33406605,807,66
-9606014.8953804,3845343.33406605,808,66
-9587744.0273565,3844513.32884677,809,105
-9587744.0273565,3844513.32884677,810,105
-9587744.0273565,3844513.32884677,811,105
